label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
grip,0.4625545144081116,0.9728803038597107,-6.459159749283572e-07,0.5893305540084839,0.9168014526367188,-0.07802315056324005,0.7291788458824158,0.7202658653259277,-0.1148885190486908,0.7560877203941345,0.5084130167961121,-0.1462835818529129,0.6574699282646179,0.4686800241470337,-0.16381587088108063,0.6448611617088318,0.38162845373153687,-0.04184748977422714,0.6666386723518372,0.2153182327747345,-0.11884897947311401,0.6476001143455505,0.4315448999404907,-0.15243768692016602,0.6335012316703796,0.5099797248840332,-0.16493035852909088,0.5429019927978516,0.3664119839668274,-0.037293728440999985,0.5572690367698669,0.24572710692882538,-0.12298405170440674,0.5524166822433472,0.5140410661697388,-0.1364753693342209,0.5450688004493713,0.5399618148803711,-0.1249053105711937,0.4452611804008484,0.38681918382644653,-0.04624485224485397,0.44821053743362427,0.2818155288696289,-0.1336076706647873,0.4662463068962097,0.5290026068687439,-0.10647422820329666,0.4697071313858032,0.5627633333206177,-0.06634650379419327,0.34469589591026306,0.4246992766857147,-0.06148706376552582,0.35440146923065186,0.3435274362564087,-0.11001967638731003,0.3851161599159241,0.5203734636306763,-0.07996787130832672,0.3984028697013855,0.5768231749534607,-0.04393152520060539
grip,0.4750025272369385,0.9816018342971802,-6.792404292355059e-07,0.6038367748260498,0.925586462020874,-0.0786871537566185,0.746496319770813,0.7228273749351501,-0.11539648473262787,0.7725571990013123,0.5079530477523804,-0.14574116468429565,0.6741609573364258,0.466383159160614,-0.16118454933166504,0.6595918536186218,0.38157522678375244,-0.04610956087708473,0.6836458444595337,0.2112043797969818,-0.12212640792131424,0.6627054214477539,0.4395853579044342,-0.15352602303028107,0.6464438438415527,0.5117889046669006,-0.16538311541080475,0.5547690391540527,0.3635149598121643,-0.04153486713767052,0.5720661282539368,0.2401626706123352,-0.12619367241859436,0.5668882131576538,0.5167919993400574,-0.13741573691368103,0.5579693913459778,0.5387236475944519,-0.12492600828409195,0.4539613127708435,0.38337498903274536,-0.05018318444490433,0.45934951305389404,0.2815055251121521,-0.13629551231861115,0.47774845361709595,0.5345705151557922,-0.10738077014684677,0.4805335998535156,0.5637478232383728,-0.06682588905096054,0.35116082429885864,0.42057693004608154,-0.06513501703739166,0.36101844906806946,0.3448241949081421,-0.1122865229845047,0.393959641456604,0.5215356349945068,-0.08130908757448196,0.408049076795578,0.5718964338302612,-0.045223791152238846
grip,0.48076295852661133,0.9380396008491516,-6.44204533273296e-07,0.6022744178771973,0.8689659833908081,-0.07407011091709137,0.7329504489898682,0.68363356590271,-0.11116466671228409,0.7642882466316223,0.47840264439582825,-0.14337223768234253,0.6721177101135254,0.4263983368873596,-0.1611623615026474,0.6577697992324829,0.35565826296806335,-0.04170868918299675,0.6819141507148743,0.18495142459869385,-0.11617852002382278,0.6597940921783447,0.4012979567050934,-0.1469060778617859,0.6445052027702332,0.4798007607460022,-0.1571546196937561,0.5588772892951965,0.33877116441726685,-0.03713322803378105,0.5732904076576233,0.21591314673423767,-0.11809956282377243,0.5663054585456848,0.48201021552085876,-0.1271890103816986,0.5613166689872742,0.5111594200134277,-0.11366116255521774,0.4631475508213043,0.3556046783924103,-0.04546741768717766,0.46644195914268494,0.2498224824666977,-0.12726622819900513,0.4814664423465729,0.4930441081523895,-0.09807416051626205,0.4858468770980835,0.5335012674331665,-0.057617392390966415,0.36375629901885986,0.3890156149864197,-0.05993788689374924,0.37299904227256775,0.31110650300979614,-0.10465580224990845,0.4036061763763428,0.4814397394657135,-0.07456305623054504,0.41835451126098633,0.539593517780304,-0.038820281624794006
grip,0.4814765155315399,0.9042881727218628,-6.652425099673565e-07,0.5955154299736023,0.8334199786186218,-0.06403855979442596,0.7160418033599854,0.6584166288375854,-0.09567992389202118,0.7434879541397095,0.46888482570648193,-0.12374021857976913,0.6566123962402344,0.42526865005493164,-0.13851115107536316,0.6486719846725464,0.35490745306015015,-0.03332602232694626,0.6696838140487671,0.19691202044487,-0.10146091133356094,0.6486724019050598,0.40039438009262085,-0.13005992770195007,0.6357110738754272,0.4742647707462311,-0.13979749381542206,0.5565902590751648,0.3417762219905853,-0.031238043680787086,0.5688213109970093,0.22112290561199188,-0.1056707352399826,0.5632311105728149,0.4702709913253784,-0.1138835996389389,0.5593956112861633,0.5043952465057373,-0.1010979637503624,0.467341810464859,0.3589460849761963,-0.04086550325155258,0.468910276889801,0.2515484094619751,-0.11663126200437546,0.48417019844055176,0.48189911246299744,-0.08976615965366364,0.4888055920600891,0.5269002318382263,-0.05195049196481705,0.3751811683177948,0.39236876368522644,-0.055714018642902374,0.38251549005508423,0.30975133180618286,-0.09665808081626892,0.4115593135356903,0.47084084153175354,-0.06819304823875427,0.4258430600166321,0.5308487415313721,-0.034550800919532776
grip,0.4734189510345459,0.8839924335479736,-6.059381121303886e-07,0.5758055448532104,0.806786060333252,-0.05487920343875885,0.6812515258789062,0.645531415939331,-0.08285841345787048,0.7007344961166382,0.4726894795894623,-0.10826527327299118,0.6167706251144409,0.4278303384780884,-0.12173125147819519,0.6215702891349792,0.37095484137535095,-0.027147037908434868,0.6373167037963867,0.22510956227779388,-0.08873094618320465,0.617650032043457,0.4096597731113434,-0.11511143296957016,0.606326162815094,0.47844821214675903,-0.1240515410900116,0.5360243916511536,0.3601606786251068,-0.026380471885204315,0.5434322357177734,0.2500380873680115,-0.09188354015350342,0.5395483374595642,0.47611004114151,-0.09897968173027039,0.5375903844833374,0.5065858960151672,-0.087905652821064,0.4533877968788147,0.3774464726448059,-0.035912495106458664,0.4518047869205475,0.27589237689971924,-0.10320938378572464,0.4665556848049164,0.48564276099205017,-0.07823136448860168,0.4715370833873749,0.5275846719741821,-0.04404612258076668,0.36768096685409546,0.4103584587574005,-0.0498129241168499,0.373029500246048,0.33104729652404785,-0.08546938002109528,0.39998677372932434,0.47679609060287476,-0.05818996578454971,0.4130212366580963,0.5323113799095154,-0.026816947385668755
grip,0.46000751852989197,0.8649290204048157,-5.530370685846719e-07,0.5559121370315552,0.7887285947799683,-0.053956665098667145,0.6526050567626953,0.6400497555732727,-0.08194908499717712,0.6648285388946533,0.47611871361732483,-0.1073618158698082,0.5835120677947998,0.4236975908279419,-0.1215832382440567,0.5985285639762878,0.3844296932220459,-0.02499571442604065,0.6122428178787231,0.24141588807106018,-0.08504937589168549,0.5913244485855103,0.40862494707107544,-0.11109820753335953,0.5810559988021851,0.4789566993713379,-0.11927137523889542,0.518110454082489,0.37181875109672546,-0.022808870300650597,0.5232914686203003,0.26206815242767334,-0.08677985519170761,0.5184103846549988,0.47166571021080017,-0.0942607894539833,0.519119381904602,0.5097886323928833,-0.08305271714925766,0.44047361612319946,0.3857371211051941,-0.0308676864951849,0.4365405738353729,0.28568392992019653,-0.09574458748102188,0.45008406043052673,0.4810974597930908,-0.07297931611537933,0.4566953182220459,0.5311185717582703,-0.040100615471601486,0.35977691411972046,0.41591647267341614,-0.043318696320056915,0.36408621072769165,0.3377290666103363,-0.07874202728271484,0.389057457447052,0.4728683829307556,-0.05474340543150902,0.4022296667098999,0.5299335718154907,-0.025365279987454414
grip,0.4494645893573761,0.8390054702758789,-5.002656280339579e-07,0.5404210090637207,0.7705025672912598,-0.05376725271344185,0.6327289938926697,0.6276162266731262,-0.08098163455724716,0.6430093050003052,0.4676504135131836,-0.10504239052534103,0.5654918551445007,0.4221112132072449,-0.11837736517190933,0.5794144868850708,0.384526789188385,-0.026890801265835762,0.5912892818450928,0.24784205853939056,-0.0838061049580574,0.5727384090423584,0.40809234976768494,-0.10810384154319763,0.5639070272445679,0.47241708636283875,-0.1158444881439209,0.5030935406684875,0.3746650815010071,-0.023817023262381554,0.508227527141571,0.2670797109603882,-0.08563333004713058,0.5049887299537659,0.4663061201572418,-0.09330135583877563,0.5049043893814087,0.49985095858573914,-0.0827820748090744,0.4294984042644501,0.3890811800956726,-0.030378486961126328,0.4261055588722229,0.29221633076667786,-0.09379895031452179,0.44057440757751465,0.4786486327648163,-0.07293403893709183,0.4462788701057434,0.5234938859939575,-0.041713885962963104,0.3528969883918762,0.41809889674186707,-0.04111982136964798,0.35735464096069336,0.3414298892021179,-0.0762869119644165,0.38248610496520996,0.4699808955192566,-0.054054681211709976,0.39490196108818054,0.5230304002761841,-0.02633020095527172
grip,0.4546656608581543,0.8180478811264038,-4.70544620156943e-07,0.5436598062515259,0.746700644493103,-0.050527166575193405,0.630634069442749,0.6125054955482483,-0.07758497446775436,0.6442328095436096,0.4586133360862732,-0.1024191603064537,0.5708999037742615,0.41240575909614563,-0.11718160659074783,0.5813584923744202,0.3831299841403961,-0.02568141557276249,0.5930505394935608,0.24591170251369476,-0.08133146166801453,0.5752639770507812,0.39891934394836426,-0.10504267364740372,0.5669052004814148,0.46485692262649536,-0.11220859736204147,0.5079237222671509,0.37341219186782837,-0.023543795570731163,0.5125947594642639,0.2644687294960022,-0.08320417255163193,0.509658932685852,0.4547368884086609,-0.09003575891256332,0.5100995302200317,0.49113428592681885,-0.0796096995472908,0.4367213845252991,0.38623058795928955,-0.03072325885295868,0.43435096740722656,0.2874566912651062,-0.09151824563741684,0.44801029562950134,0.46556979417800903,-0.07074600458145142,0.4527137279510498,0.5149175524711609,-0.04017040506005287,0.3627241551876068,0.413266658782959,-0.04195543751120567,0.36797797679901123,0.33192920684814453,-0.075651615858078,0.39176708459854126,0.45440542697906494,-0.05412636697292328,0.40250205993652344,0.5108146071434021,-0.027296701446175575
grip,0.46006473898887634,0.7894554138183594,-4.5856512542741257e-07,0.5458596348762512,0.7218871116638184,-0.0462503656744957,0.6306198239326477,0.5959535241127014,-0.07072854042053223,0.6425435543060303,0.4510878324508667,-0.09301403909921646,0.5721117258071899,0.40552759170532227,-0.10582847148180008,0.5835393667221069,0.3804359436035156,-0.024890877306461334,0.595447838306427,0.2489033192396164,-0.07707514613866806,0.5780706405639648,0.3938809931278229,-0.09929737448692322,0.5693675875663757,0.4552251994609833,-0.10606726258993149,0.5140596032142639,0.3698119521141052,-0.023109812289476395,0.5188682079315186,0.2662256360054016,-0.07888539135456085,0.5152548551559448,0.44673845171928406,-0.08538618683815002,0.5146453380584717,0.48115798830986023,-0.07604529708623886,0.44639384746551514,0.38057541847229004,-0.029758678749203682,0.44479110836982727,0.28625017404556274,-0.0864999070763588,0.45623189210891724,0.45607465505599976,-0.06657568365335464,0.4595588147640228,0.5021940469741821,-0.03789091110229492,0.37537577748298645,0.40390974283218384,-0.040008097887039185,0.38168615102767944,0.3269757926464081,-0.07100626081228256,0.40279820561408997,0.4441983699798584,-0.049958400428295135,0.4113694727420807,0.49651142954826355,-0.02439398691058159
grip,0.45636171102523804,0.783698320388794,-4.140033524890896e-07,0.5381506681442261,0.7171653509140015,-0.047649625688791275,0.6186967492103577,0.5968502759933472,-0.07321742922067642,0.6271704435348511,0.4559345543384552,-0.09645374864339828,0.5580981969833374,0.40754324197769165,-0.11048295348882675,0.5757706165313721,0.38717809319496155,-0.023234201595187187,0.585421085357666,0.26138797402381897,-0.07521435618400574,0.5683945417404175,0.39660564064979553,-0.09815822541713715,0.5601092576980591,0.45783257484436035,-0.10507405549287796,0.5085976719856262,0.3778686225414276,-0.02010483853518963,0.5120902061462402,0.2789003849029541,-0.07500168681144714,0.5089662671089172,0.452046662569046,-0.08214925229549408,0.509494423866272,0.48552989959716797,-0.07306783646345139,0.44396400451660156,0.38849183917045593,-0.025765879079699516,0.44033390283584595,0.297055184841156,-0.08165431767702103,0.4519352912902832,0.45912376046180725,-0.06316251307725906,0.456148236989975,0.5042824745178223,-0.035406433045864105,0.37567758560180664,0.4112013578414917,-0.03521925210952759,0.3805743455886841,0.3378974199295044,-0.06609039008617401,0.4012187123298645,0.44984737038612366,-0.046562839299440384,0.41028428077697754,0.5000042915344238,-0.021986640989780426
grip,0.451884925365448,0.7809774875640869,-3.9569485466017795e-07,0.5306396484375,0.7172819375991821,-0.04685324802994728,0.6079090237617493,0.602716326713562,-0.07195499539375305,0.6156606078147888,0.4675962030887604,-0.09464702755212784,0.5491017699241638,0.41938430070877075,-0.10837110877037048,0.5672595500946045,0.3988828957080841,-0.022996578365564346,0.5767892003059387,0.2794175446033478,-0.07352596521377563,0.5594357252120972,0.410758376121521,-0.09587692469358444,0.5513680577278137,0.46891844272613525,-0.10270672291517258,0.5026698112487793,0.3899201452732086,-0.019577544182538986,0.5063573122024536,0.294829785823822,-0.07365904003381729,0.502260148525238,0.46175119280815125,-0.08119888603687286,0.5028119683265686,0.49428531527519226,-0.07259133458137512,0.44028639793395996,0.4002828001976013,-0.024676093831658363,0.4374464154243469,0.31353089213371277,-0.07947009056806564,0.4479272961616516,0.4696198105812073,-0.06215735524892807,0.45212846994400024,0.5134366750717163,-0.035414014011621475,0.37445196509361267,0.42218154668807983,-0.033462557941675186,0.3796502947807312,0.35300344228744507,-0.06373397260904312,0.39938491582870483,0.4598483145236969,-0.045429330319166183,0.40852612257003784,0.5076248645782471,-0.02194281667470932
grip,0.44739365577697754,0.7726789116859436,-3.7413101949823613e-07,0.5233732461929321,0.7115511894226074,-0.045472294092178345,0.59786456823349,0.6029031276702881,-0.07020218670368195,0.6059176325798035,0.4724339246749878,-0.0925619974732399,0.5416855812072754,0.4258117079734802,-0.10618989169597626,0.5602368116378784,0.40717893838882446,-0.023738255724310875,0.5688578486442566,0.2908269166946411,-0.07272221893072128,0.5526206493377686,0.4185135066509247,-0.09409412741661072,0.545538067817688,0.4745725095272064,-0.10048890113830566,0.4982339143753052,0.39809978008270264,-0.020266307517886162,0.5013380646705627,0.3068143129348755,-0.07204840332269669,0.4975922107696533,0.46825823187828064,-0.07845718413591385,0.498736172914505,0.4977911412715912,-0.06983289867639542,0.4381568431854248,0.40724653005599976,-0.0250334944576025,0.43534332513809204,0.32325369119644165,-0.07762759178876877,0.44501468539237976,0.4737013578414917,-0.06031329929828644,0.44920772314071655,0.5148538947105408,-0.03435344621539116,0.37453141808509827,0.426790326833725,-0.033400245010852814,0.3796825706958771,0.35955044627189636,-0.06232275068759918,0.3982103168964386,0.46295011043548584,-0.04437198489904404,0.40675365924835205,0.5093127489089966,-0.021674562245607376
grip,0.44094476103782654,0.764004111289978,-3.5553912880459393e-07,0.5143550634384155,0.704986035823822,-0.04458777233958244,0.5855411291122437,0.6002358198165894,-0.0686713382601738,0.5908476710319519,0.47420641779899597,-0.0901641994714737,0.5280517339706421,0.4272962212562561,-0.10308539122343063,0.5499707460403442,0.412014901638031,-0.02365790493786335,0.5556166172027588,0.30042558908462524,-0.0713251382112503,0.5411770939826965,0.4238240420818329,-0.09246424585580826,0.5359874367713928,0.4778568744659424,-0.09899061173200607,0.4897853136062622,0.4038788080215454,-0.019807439297437668,0.4908199608325958,0.31660163402557373,-0.06981346011161804,0.48875853419303894,0.47252127528190613,-0.07618390768766403,0.49107491970062256,0.4994543194770813,-0.06810945272445679,0.4321083426475525,0.41297075152397156,-0.023974113166332245,0.4271639585494995,0.3320274353027344,-0.07490517944097519,0.43741318583488464,0.47692662477493286,-0.05818142741918564,0.4427669942378998,0.5143975019454956,-0.03325192630290985,0.3709574043750763,0.43164101243019104,-0.03164687007665634,0.37397852540016174,0.3682061433792114,-0.05960407108068466,0.39159607887268066,0.4682464599609375,-0.04219025745987892,0.40021830797195435,0.5113428831100464,-0.020291768014431
grip,0.43923601508140564,0.7333818674087524,-3.3264362286899996e-07,0.5098879337310791,0.6774892807006836,-0.04281557351350784,0.5804361701011658,0.5766083598136902,-0.06518356502056122,0.5842751860618591,0.4541091024875641,-0.08474527299404144,0.522592306137085,0.41285738348960876,-0.09607084840536118,0.5458581447601318,0.39784133434295654,-0.022339781746268272,0.5518305897712708,0.2933087646961212,-0.06680157035589218,0.5389181971549988,0.41282138228416443,-0.08642799407243729,0.5339580178260803,0.4596952497959137,-0.09275002032518387,0.4889650344848633,0.389743447303772,-0.018443871289491653,0.49013981223106384,0.3091442584991455,-0.06526158004999161,0.4884284734725952,0.45731791853904724,-0.071405328810215,0.4893205463886261,0.4782073497772217,-0.06429675966501236,0.43397343158721924,0.3984305262565613,-0.022084994241595268,0.4297441840171814,0.3233430087566376,-0.07037007063627243,0.4389309883117676,0.46213412284851074,-0.05454681068658829,0.44249221682548523,0.4940025806427002,-0.031194068491458893,0.37491536140441895,0.41547369956970215,-0.029002850875258446,0.37864142656326294,0.3554946184158325,-0.0552077516913414,0.39515042304992676,0.4514830708503723,-0.0383501872420311,0.40205034613609314,0.4903784692287445,-0.0176039170473814
grip,0.440228670835495,0.7143909931182861,-3.062588120883447e-07,0.5080593228340149,0.6596826910972595,-0.04276101291179657,0.5748066306114197,0.562346339225769,-0.06523098051548004,0.5782120823860168,0.44326162338256836,-0.08496657013893127,0.5191535949707031,0.40063050389289856,-0.09670965373516083,0.5436164736747742,0.3896050751209259,-0.02084915153682232,0.5480424165725708,0.288835346698761,-0.06488033384084702,0.5353061556816101,0.4009559154510498,-0.08475799858570099,0.5309695601463318,0.4492681324481964,-0.09104295074939728,0.4883902668952942,0.38140276074409485,-0.016598844900727272,0.48823246359825134,0.30181068181991577,-0.06340522319078445,0.4867981970310211,0.4449390769004822,-0.07013404369354248,0.488839328289032,0.4695303738117218,-0.06292640417814255,0.4352467656135559,0.3893357515335083,-0.019991910085082054,0.429604172706604,0.3164791762828827,-0.06798229366540909,0.4391806423664093,0.4498004615306854,-0.05352361872792244,0.4436546862125397,0.48398903012275696,-0.030735459178686142,0.37836581468582153,0.40618985891342163,-0.026712263002991676,0.38100117444992065,0.34805580973625183,-0.053282205015420914,0.39708298444747925,0.4398690462112427,-0.037984058260917664,0.4045255184173584,0.47865229845046997,-0.018090780824422836
grip,0.4404033422470093,0.7175468802452087,-3.0934106121094374e-07,0.5063703656196594,0.6636534333229065,-0.04143610596656799,0.5705594420433044,0.5691112279891968,-0.06382108479738235,0.5738562345504761,0.4535147249698639,-0.08384451270103455,0.516964852809906,0.4065942168235779,-0.09616467356681824,0.5409284234046936,0.3977161943912506,-0.020171327516436577,0.5450528264045715,0.29693683981895447,-0.06402019411325455,0.5320412516593933,0.4052179157733917,-0.08376078307628632,0.5275659561157227,0.45628440380096436,-0.08968900889158249,0.486508309841156,0.3896286189556122,-0.016408314928412437,0.4862518310546875,0.30950993299484253,-0.06282849609851837,0.48496657609939575,0.4500424861907959,-0.06937561929225922,0.4877271354198456,0.4774801731109619,-0.06188329681754112,0.43443435430526733,0.39753785729408264,-0.020215878263115883,0.4286225736141205,0.3251846432685852,-0.0677054151892662,0.43842434883117676,0.4556271731853485,-0.053459297865629196,0.4433528780937195,0.49111706018447876,-0.030788445845246315,0.37901511788368225,0.4152314364910126,-0.02726070024073124,0.3814963400363922,0.3570064306259155,-0.05389317497611046,0.39739152789115906,0.44720539450645447,-0.03890708088874817,0.4048995077610016,0.4867144823074341,-0.0191168375313282
grip,0.4364394247531891,0.7260885834693909,-3.085795299284655e-07,0.5005675554275513,0.6723077893257141,-0.0397244356572628,0.5623199343681335,0.5791842341423035,-0.06093607097864151,0.5648291110992432,0.4679790735244751,-0.07992206513881683,0.5091331005096436,0.42223024368286133,-0.09142515063285828,0.5333752036094666,0.412759006023407,-0.019058914855122566,0.5375829935073853,0.31568747758865356,-0.06146037578582764,0.5248030424118042,0.4214679002761841,-0.08074696362018585,0.5203713178634644,0.47030338644981384,-0.0867314264178276,0.4802933931350708,0.40503695607185364,-0.015672776848077774,0.4804382026195526,0.32851549983024597,-0.06081993132829666,0.4791402518749237,0.4646967053413391,-0.06760689616203308,0.4814945161342621,0.4910789728164673,-0.060742974281311035,0.429402619600296,0.41338595747947693,-0.019557233899831772,0.4244723320007324,0.3447609543800354,-0.06556891649961472,0.4337911903858185,0.4712594747543335,-0.05190190300345421,0.4382414221763611,0.5048697590827942,-0.030096879228949547,0.3753761947154999,0.4312610924243927,-0.026529278606176376,0.3786821663379669,0.37507370114326477,-0.05189702287316322,0.39362266659736633,0.46225425601005554,-0.037022914737463,0.4003043472766876,0.49956390261650085,-0.01771550625562668
grip,0.5290039777755737,0.6713560819625854,-3.02642888527771e-07,0.5930498242378235,0.6467396020889282,-0.032539401203393936,0.6617973446846008,0.579292893409729,-0.04960687458515167,0.6799506545066833,0.4832010269165039,-0.06475299596786499,0.6348430514335632,0.4400324523448944,-0.0730132907629013,0.6439116597175598,0.4232538640499115,-0.019505692645907402,0.6605139970779419,0.33507809042930603,-0.05591706931591034,0.639431893825531,0.4351693093776703,-0.07095085829496384,0.6302013397216797,0.4727322459220886,-0.07555627822875977,0.5970255732536316,0.4027661085128784,-0.018063964322209358,0.6075210571289062,0.3334166407585144,-0.056515976786613464,0.5935836434364319,0.4576553404331207,-0.0604315847158432,0.5905842781066895,0.47375842928886414,-0.053929295390844345,0.5498691201210022,0.39644521474838257,-0.022385071963071823,0.5556987524032593,0.33289164304733276,-0.061661284416913986,0.5522885918617249,0.45146846771240234,-0.04690643772482872,0.5511853098869324,0.47551119327545166,-0.02677891030907631,0.49959516525268555,0.3962232172489166,-0.029141666367650032,0.5109102725982666,0.3477305769920349,-0.0494297593832016,0.5166617631912231,0.4319567084312439,-0.03355822339653969,0.5169379115104675,0.4634685516357422,-0.015467517077922821
grip,0.544295072555542,0.6552076935768127,-3.027520563136932e-07,0.6101918816566467,0.6285810470581055,-0.031075328588485718,0.6782152056694031,0.5641939640045166,-0.04769088327884674,0.698125958442688,0.4702982008457184,-0.06287655234336853,0.6544197201728821,0.4239371120929718,-0.07137276232242584,0.6609514951705933,0.4132577180862427,-0.017615770921111107,0.6787262558937073,0.3250006437301636,-0.053708117455244064,0.6573174595832825,0.42158043384552,-0.06859041005373001,0.6480217576026917,0.4594686031341553,-0.07294975966215134,0.614832878112793,0.3913743793964386,-0.016633981838822365,0.6262567043304443,0.32081615924835205,-0.054785724729299545,0.6114696860313416,0.4432012438774109,-0.058302100747823715,0.6085230708122253,0.46221214532852173,-0.05154335871338844,0.5680845379829407,0.38345757126808167,-0.021394982933998108,0.5754863023757935,0.3179990351200104,-0.060153115540742874,0.5706439018249512,0.4354923963546753,-0.04482166841626167,0.5685697197914124,0.4631313979625702,-0.024261150509119034,0.5179879665374756,0.38132426142692566,-0.028568929061293602,0.5309969782829285,0.3308025598526001,-0.04846525937318802,0.535377562046051,0.4146111011505127,-0.03230593353509903,0.5343917608261108,0.4484047293663025,-0.013979610055685043
grip,0.5165742039680481,0.6514245271682739,-2.9527762990255724e-07,0.5744821429252625,0.6231589913368225,-0.02483426034450531,0.63231360912323,0.5564882755279541,-0.038400840014219284,0.6503538489341736,0.4734950661659241,-0.051002975553274155,0.6140022873878479,0.43597692251205444,-0.05801767855882645,0.6065382361412048,0.41977769136428833,-0.015828438103199005,0.6245944499969482,0.3446955680847168,-0.04617324844002724,0.6107571125030518,0.4369802176952362,-0.05794735252857208,0.6009008288383484,0.46611976623535156,-0.06163938343524933,0.5658144950866699,0.40779000520706177,-0.016599399968981743,0.5800405740737915,0.3485575020313263,-0.04913061112165451,0.5719736218452454,0.46080300211906433,-0.05229153856635094,0.5652418732643127,0.47081637382507324,-0.04711642116308212,0.5242752432823181,0.40928977727890015,-0.021877532824873924,0.5356685519218445,0.3576524257659912,-0.05591606721282005,0.5365551114082336,0.4634754955768585,-0.04239872843027115,0.531724214553833,0.4794456660747528,-0.02487284690141678,0.47989392280578613,0.4172379970550537,-0.02882120944559574,0.4955590069293976,0.3758695721626282,-0.04686015471816063,0.5040021538734436,0.4506742060184479,-0.03210737183690071,0.5012111663818359,0.4760274887084961,-0.01593661680817604
grip,0.5207522511482239,0.637870192527771,-2.7361193133401684e-07,0.5780548453330994,0.608942985534668,-0.02434638887643814,0.6343084573745728,0.5450420379638672,-0.03790130093693733,0.6518220901489258,0.4648146629333496,-0.05066581815481186,0.6167210936546326,0.42767828702926636,-0.05802546814084053,0.6101745963096619,0.41334182024002075,-0.014646566472947598,0.6274917125701904,0.3405752182006836,-0.04466576129198074,0.6138105392456055,0.42921963334083557,-0.05671600252389908,0.6044349074363708,0.4595346450805664,-0.0605069063603878,0.5703743100166321,0.40105265378952026,-0.015486515127122402,0.5842821002006531,0.3425012230873108,-0.04802125319838524,0.5760026574134827,0.45103713870048523,-0.051744308322668076,0.5696756839752197,0.4640001058578491,-0.04680220037698746,0.5297226905822754,0.4015122652053833,-0.020829293876886368,0.5412540435791016,0.3504233956336975,-0.054582029581069946,0.5416133999824524,0.45296189188957214,-0.04190879315137863,0.5368990302085876,0.4709407687187195,-0.024817004799842834,0.4864270091056824,0.40845638513565063,-0.02783203125,0.5026030540466309,0.36774855852127075,-0.045774564146995544,0.5101746916770935,0.4404504895210266,-0.03178345784544945,0.5070862174034119,0.46623486280441284,-0.016116678714752197
grip,0.522142231464386,0.6299208998680115,-2.77819623306641e-07,0.5790805816650391,0.5997694730758667,-0.021871307864785194,0.6334550380706787,0.5377622246742249,-0.03319479152560234,0.6498454213142395,0.45956072211265564,-0.043960221111774445,0.614697277545929,0.4251561760902405,-0.049712441861629486,0.6096996068954468,0.4112836420536041,-0.011479120701551437,0.6258121728897095,0.34056544303894043,-0.0393589548766613,0.6122737526893616,0.4266121983528137,-0.0514824315905571,0.6037468314170837,0.45693689584732056,-0.055751364678144455,0.5719807147979736,0.3990025520324707,-0.012449146248400211,0.5836243629455566,0.34166887402534485,-0.04317208379507065,0.5757864713668823,0.4457706809043884,-0.04791774973273277,0.5700220465660095,0.4637928605079651,-0.044233787804841995,0.5327578186988831,0.3996054232120514,-0.017500577494502068,0.5416151881217957,0.3478069305419922,-0.04910953715443611,0.5419772267341614,0.4468522369861603,-0.038057971745729446,0.5382062792778015,0.47004982829093933,-0.022470764815807343,0.490622878074646,0.40631091594696045,-0.023999178782105446,0.5040744543075562,0.36467814445495605,-0.04073406383395195,0.5116031169891357,0.43480077385902405,-0.027858618646860123,0.5097781419754028,0.46279770135879517,-0.013240959495306015
grip,0.5480937361717224,0.6099263429641724,-2.677038537512999e-07,0.60382479429245,0.5845021605491638,-0.020942246541380882,0.6585726737976074,0.5264586210250854,-0.031971126794815063,0.6779985427856445,0.45070624351501465,-0.042773596942424774,0.646242082118988,0.41671884059906006,-0.04875123128294945,0.6363692283630371,0.40558579564094543,-0.009877351112663746,0.6562745571136475,0.3375627398490906,-0.037712518125772476,0.6423839926719666,0.4190673828125,-0.049671322107315063,0.6319567561149597,0.44998666644096375,-0.0534912534058094,0.6003061532974243,0.39247840642929077,-0.011332989670336246,0.6166043877601624,0.33758544921875,-0.04264041408896446,0.606231689453125,0.4385599195957184,-0.047976695001125336,0.598237931728363,0.45563992857933044,-0.04416279122233391,0.563114583492279,0.390686571598053,-0.01687243953347206,0.5765734314918518,0.343848317861557,-0.048791658133268356,0.5739373564720154,0.43962687253952026,-0.03838297352194786,0.5677362680435181,0.4596676826477051,-0.022830555215477943,0.523166298866272,0.39438292384147644,-0.02380353771150112,0.5414954423904419,0.35599014163017273,-0.04044470191001892,0.5461583733558655,0.42446473240852356,-0.027828767895698547,0.5412156581878662,0.4498484134674072,-0.013326946645975113
